"","gene","Cluster","membership","timepoint","z"
"24256","11076","cluster[genes]~3",0.950022897117395,"d11",-0.278176544436486
"24257","11080","cluster[genes]~1",0.77551549813132,"d11",0.10154512004023
"24258","110806273","cluster[genes]~3",0.688412914026081,"d11",-0.441169348347723
"24259","110806277","cluster[genes]~1",0.585626541993513,"d11",0.791768245740645
"24260","110806280","cluster[genes]~5",0.989779816305404,"d11",1.45547625222261
"24261","110806290","cluster[genes]~4",0.721090897552328,"d11",1.13084364558023
"24262","110806296","cluster[genes]~5",0.998772983942738,"d11",1.49452910867166
"24263","110806298","cluster[genes]~1",0.428312170506305,"d11",0.880958603869149
"24264","110806300","cluster[genes]~5",0.915288909593558,"d11",1.3385356567989
"24265","110806303","cluster[genes]~6",0.657493149375997,"d11",-0.036066805507226
"24266","11082","cluster[genes]~5",0.965203798852462,"d11",1.41306443720179
"24267","1109","cluster[genes]~4",0.992649532236606,"d11",0.495940565934945
"24268","11095","cluster[genes]~5",0.989528437370539,"d11",1.45456365716517
"24269","11096","cluster[genes]~6",0.999063765258872,"d11",-0.270324756795173
"24270","11098","cluster[genes]~3",0.867324881782379,"d11",-0.919522516713422
"24271","111","cluster[genes]~5",0.995620636905208,"d11",1.4790113868021
"24272","11105","cluster[genes]~5",0.80174749172834,"d11",1.30391336920564
"24273","111064646","cluster[genes]~5",0.999690329306708,"d11",1.49760608606902
"24274","111064647","cluster[genes]~4",0.506818592837009,"d11",0.168045349192439
"24275","111064650","cluster[genes]~2",0.946741718513064,"d11",-0.564495227221369
"24276","111082989","cluster[genes]~5",0.792610039802737,"d11",1.20364981908153
"24277","111089941","cluster[genes]~6",0.935101643292027,"d11",-0.964251633117336
"24278","11117","cluster[genes]~6",0.91780703477386,"d11",-0.0162049192478782
"24279","11118","cluster[genes]~6",0.957189806758171,"d11",-0.0650521419119647
"24280","11119","cluster[genes]~4",0.782458402554332,"d11",0.487455024440101
"24281","11120","cluster[genes]~6",0.976014418344028,"d11",-0.193291095510201
"24282","111216275","cluster[genes]~4",0.903460295370414,"d11",1.06816674391746
"24283","111216282","cluster[genes]~6",0.83386622246071,"d11",-0.693171331909432
"24284","111216286","cluster[genes]~1",0.545256708966303,"d11",-0.765804737024847
"24285","11122","cluster[genes]~3",0.994901330057193,"d11",-0.428312341511539
"24286","11123","cluster[genes]~3",0.99896765966018,"d11",-0.729404200246985
"24287","11131","cluster[genes]~3",0.820244187915078,"d11",-0.947394296468172
"24288","11135","cluster[genes]~6",0.594906008484459,"d11",0.123734533172475
"24289","11136","cluster[genes]~5",0.481868215956513,"d11",1.07491093371934
"24290","1114","cluster[genes]~2",0.831664851857359,"d11",-0.0773946126868855
"24291","11141","cluster[genes]~3",0.942562803907021,"d11",-0.696991522817681
"24292","11145","cluster[genes]~2",0.539629453403867,"d11",-0.755745897429151
"24293","11149","cluster[genes]~6",0.988636937276218,"d11",-0.143071341862541
"24294","11151","cluster[genes]~4",0.671280472364453,"d11",0.210382490525332
"24295","11155","cluster[genes]~5",0.987129559218405,"d11",1.44182152829282
"24296","1116","cluster[genes]~2",0.64548344127735,"d11",-0.275550386311797
"24297","111644133","cluster[genes]~5",0.974226848071759,"d11",1.41988937020722
"24298","11166","cluster[genes]~3",0.986953814285633,"d11",-0.750241027650619
"24299","11167","cluster[genes]~6",0.993099562404162,"d11",-0.710085121788473
"24300","11168","cluster[genes]~3",0.932395115535382,"d11",-0.502934625645024
"24301","11170","cluster[genes]~2",0.972674294619575,"d11",0.240301720604388
"24302","11174","cluster[genes]~3",0.961988115252914,"d11",-0.409696145256664
"24303","11177","cluster[genes]~4",0.96782010554416,"d11",0.39399544854212
"24304","11178","cluster[genes]~6",0.8959846388397,"d11",-0.00758648431416241
"24305","11181","cluster[genes]~5",0.954247817804955,"d11",1.39021408973686
"24306","11184","cluster[genes]~3",0.968675992861441,"d11",-0.64148508895933
"24307","11185","cluster[genes]~1",0.858233507627812,"d11",0.878013335786899
"24308","11187","cluster[genes]~3",0.997199604729046,"d11",-0.812344339112322
"24309","11189","cluster[genes]~5",0.786709345629885,"d11",1.26599226230588
"24310","1119","cluster[genes]~6",0.995540630261942,"d11",-0.217541947903321
"24311","11191","cluster[genes]~4",0.999215729834545,"d11",0.599509083628877
"24312","11194","cluster[genes]~6",0.991574150463305,"d11",-0.165808860873915
"24313","11199","cluster[genes]~1",0.648686388863822,"d11",-0.470850242241278
"24314","1120","cluster[genes]~5",0.975449557892869,"d11",1.42389876452539
"24315","11201","cluster[genes]~3",0.988045304539557,"d11",-0.410369283539037
"24316","11202","cluster[genes]~2",0.942777597135539,"d11",0.317238746289786
"24317","11209","cluster[genes]~4",0.962017759048612,"d11",0.728542957086907
"24318","11211","cluster[genes]~5",0.906637784806712,"d11",1.34110670490495
"24319","11213","cluster[genes]~3",0.990838599451308,"d11",-0.855801931780532
"24320","112163659","cluster[genes]~1",0.953094231618645,"d11",-0.143120031254387
"24321","11221","cluster[genes]~3",0.812920269366266,"d11",-0.556337069904958
"24322","11223","cluster[genes]~5",0.76162757747405,"d11",1.32468265212398
"24323","11226","cluster[genes]~6",0.806924148154538,"d11",-0.759996561748664
"24324","112267865","cluster[genes]~3",0.575841336397845,"d11",-0.408524509318272
"24325","112267871","cluster[genes]~5",0.97285199360392,"d11",1.41381973131986
"24326","112267877","cluster[genes]~3",0.992108866827197,"d11",-0.467065122285596
"24327","112267889","cluster[genes]~6",0.993694427456393,"d11",-0.305556990708057
"24328","112267899","cluster[genes]~3",0.999854329955387,"d11",-0.60466325048507
"24329","112267900","cluster[genes]~5",0.853679667250192,"d11",1.29511910194216
"24330","112267908","cluster[genes]~3",0.558260041178743,"d11",-0.728565295574177
"24331","112267944","cluster[genes]~6",0.960684207065028,"d11",-0.0669358214099818
"24332","112267957","cluster[genes]~4",0.995857736174994,"d11",0.832118377032525
"24333","112267968","cluster[genes]~3",0.999732406583996,"d11",-0.596909171898258
"24334","112267986","cluster[genes]~6",0.989962312421596,"d11",-0.160855587589017
"24335","112267992","cluster[genes]~6",0.760040258613831,"d11",0.051683436511487
"24336","112267993","cluster[genes]~5",0.940898757227272,"d11",1.36163362742338
"24337","112268015","cluster[genes]~1",0.643953470286784,"d11",0.367745262138497
"24338","112268027","cluster[genes]~6",0.972681861309535,"d11",-0.131432978103159
"24339","112268038","cluster[genes]~5",0.420931202926859,"d11",0.941466963121026
"24340","112268039","cluster[genes]~2",0.953588661575572,"d11",-0.164642589975445
"24341","112268044","cluster[genes]~1",0.736670272606701,"d11",0.80439166530956
"24342","112268064","cluster[genes]~2",0.981652953849638,"d11",0.154635253563664
"24343","112268073","cluster[genes]~4",0.907295639263323,"d11",0.363692800352453
"24344","112268077","cluster[genes]~5",0.908744396818874,"d11",1.32748038941417
"24345","112268090","cluster[genes]~3",0.988697743560884,"d11",-0.377097786021224
"24346","112268146","cluster[genes]~5",0.672759157185749,"d11",1.30181811416252
"24347","112268150","cluster[genes]~5",0.778792605961499,"d11",1.23570053401429
"24348","112268151","cluster[genes]~3",0.81459661222731,"d11",-0.763410869755798
"24349","112268156","cluster[genes]~5",0.998129124798659,"d11",1.47934501112099
"24350","112268198","cluster[genes]~5",0.84734039812059,"d11",1.3210166234054
"24351","112268208","cluster[genes]~2",0.984776254564401,"d11",-0.0987966572673564
"24352","112268227","cluster[genes]~5",0.923108927868016,"d11",1.37910990165692
"24353","112268235","cluster[genes]~5",0.586508212009191,"d11",1.19912642302327
"24354","112268252","cluster[genes]~5",0.479545562682711,"d11",1.15432978857315
"24355","112268274","cluster[genes]~6",0.484829616559226,"d11",-0.388920086504852
"24356","112268276","cluster[genes]~5",0.958707598273597,"d11",1.41400917266651
"24357","112268286","cluster[genes]~5",0.986335007645262,"d11",1.4539138962826
"24358","112268293","cluster[genes]~4",0.988508092000977,"d11",0.943576105361088
"24359","112268307","cluster[genes]~6",0.740001662949802,"d11",-0.0713696692829807
"24360","112268311","cluster[genes]~3",0.950910643822388,"d11",-0.96082247553898
"24361","112268411","cluster[genes]~3",0.617494664397254,"d11",-0.390235878025078
"24362","112268433","cluster[genes]~1",0.995815364394347,"d11",0.330159652712148
"24363","112268445","cluster[genes]~3",0.995479051214734,"d11",-0.691738544532537
"24364","112268449","cluster[genes]~4",0.902105696681803,"d11",1.10503971698687
"24365","11227","cluster[genes]~4",0.76290097974513,"d11",0.243467853768034
"24366","11238","cluster[genes]~3",0.975795001133469,"d11",-0.45756001176974
"24367","112399","cluster[genes]~1",0.527770794920122,"d11",-0.352663387409459
"24368","1124","cluster[genes]~4",0.960147164685062,"d11",0.380947151179812
"24369","11240","cluster[genes]~3",0.825474951711452,"d11",-0.570112831677187
"24370","11244","cluster[genes]~5",0.396728347358264,"d11",0.83211575799618
"24371","112441434","cluster[genes]~2",0.595373018350237,"d11",-0.83488304715575
"24372","11245","cluster[genes]~3",0.660628285961338,"d11",-0.838439646450466
"24373","112464","cluster[genes]~6",0.899353280374212,"d11",-1.10476861467433
"24374","11247","cluster[genes]~5",0.723827318195673,"d11",1.29573202427111
"24375","112476","cluster[genes]~3",0.52045811230913,"d11",-0.503930670417732
"24376","11248","cluster[genes]~3",0.975611153880811,"d11",-0.582222000160977
"24377","11249","cluster[genes]~5",0.827589375935401,"d11",1.33484431686957
"24378","11251","cluster[genes]~4",0.886746463235385,"d11",1.11671580860973
"24379","112543478","cluster[genes]~4",0.969030923139774,"d11",0.495978836807579
"24380","112543493","cluster[genes]~1",0.458654917492818,"d11",0.218954718379584
"24381","11255","cluster[genes]~3",0.999371151788871,"d11",-0.731097688405678
"24382","112577464","cluster[genes]~5",0.952809873299516,"d11",1.38245686498458
"24383","11259","cluster[genes]~6",0.999853739789783,"d11",-0.393222939717487
"24384","112590798","cluster[genes]~2",0.497165795906834,"d11",-0.629490290971852
"24385","112611","cluster[genes]~3",0.975916369205757,"d11",-0.354549013593793
"24386","112616","cluster[genes]~4",0.972713946813906,"d11",0.720483584009748
"24387","11262","cluster[genes]~6",0.960609634612458,"d11",-0.885134697846827
"24388","112637020","cluster[genes]~5",0.988890906118966,"d11",1.45120645390713
"24389","11269","cluster[genes]~6",0.634256648749728,"d11",-1.24827673349164
"24390","112694756","cluster[genes]~4",0.960673181505048,"d11",0.443759086157314
"24391","112703","cluster[genes]~3",0.998633777173954,"d11",-0.75722735649055
"24392","11274","cluster[genes]~6",0.998212061114791,"d11",-0.58786593522018
"24393","11275","cluster[genes]~6",0.949317565685945,"d11",-0.0508157801806256
"24394","112755","cluster[genes]~3",0.995883932697399,"d11",-0.801203913219332
"24395","11278","cluster[genes]~4",0.833518961153285,"d11",1.13884128873249
"24396","11279","cluster[genes]~3",0.999849751756827,"d11",-0.614087958850048
"24397","11281","cluster[genes]~1",0.829258336568117,"d11",0.0855488978683467
"24398","112840934","cluster[genes]~1",0.547760906705606,"d11",0.478844447579856
"24399","112849","cluster[genes]~6",0.62052319086661,"d11",0.120128892925047
"24400","112885","cluster[genes]~1",0.878694091207092,"d11",0.658300374766837
"24401","1129","cluster[genes]~5",0.830100120619663,"d11",1.3095993078715
"24402","112903833","cluster[genes]~6",0.955838615918295,"d11",-0.197110422120223
"24403","112935969","cluster[genes]~3",0.985224837339926,"d11",-0.862459968377871
"24404","112936","cluster[genes]~4",0.987029952859856,"d11",0.462533944461335
"24405","112937","cluster[genes]~2",0.949575375916824,"d11",-0.621085122056077
"24406","112950","cluster[genes]~6",0.779549456011002,"d11",0.00656922408912355
"24407","1130","cluster[genes]~4",0.859208210642713,"d11",1.12469214727029
"24408","113026","cluster[genes]~4",0.962948696110265,"d11",0.395586219030595
"24409","113091","cluster[genes]~2",0.911477712158708,"d11",-0.675646396229402
"24410","1131","cluster[genes]~2",0.627295961262719,"d11",0.722173124952665
"24411","11314","cluster[genes]~3",0.781002144864439,"d11",-0.69830849531924
"24412","113146","cluster[genes]~6",0.324145336807327,"d11",-1.43770968745831
"24413","113157","cluster[genes]~6",0.541128606497487,"d11",0.144964790501453
"24414","113177","cluster[genes]~6",0.950873668614454,"d11",-0.146251071742642
"24415","1132","cluster[genes]~3",0.999314125397946,"d11",-0.644925648948841
"24416","11320","cluster[genes]~3",0.953699802105621,"d11",-0.275731168433155
"24417","113218477","cluster[genes]~3",0.824860411813142,"d11",-0.703341796961976
"24418","113218505","cluster[genes]~2",0.447857326868548,"d11",-0.0964361062931325
"24419","11322","cluster[genes]~4",0.97343200933991,"d11",0.446482649249229
"24420","113220","cluster[genes]~3",0.775132731965956,"d11",-0.511186519570575
"24421","113235","cluster[genes]~4",0.937090772931285,"d11",1.07227318862569
"24422","113263","cluster[genes]~3",0.999810478643839,"d11",-0.585396460091454
"24423","113278","cluster[genes]~3",0.969882333319283,"d11",-0.981179310003197
"24424","11328","cluster[genes]~6",0.935743692647357,"d11",-0.0492390230806821
"24425","1133","cluster[genes]~4",0.997423510278566,"d11",0.850981117917572
"24426","1134","cluster[genes]~4",0.794420676309382,"d11",1.02714168023556
"24427","11341","cluster[genes]~5",0.925983013263437,"d11",1.34836023663834
"24428","11343","cluster[genes]~4",0.940177360606127,"d11",0.352215407754208
"24429","11344","cluster[genes]~6",0.984964824935034,"d11",-0.137408780243156
"24430","113451","cluster[genes]~5",0.776907226092232,"d11",1.21640369106902
"24431","113452","cluster[genes]~3",0.999179542084606,"d11",-0.742754994451191
"24432","11346","cluster[genes]~6",0.999062321104612,"d11",-0.271860944479124
"24433","1135","cluster[genes]~6",0.915702373005277,"d11",-0.0147668222715364
"24434","113523639","cluster[genes]~2",0.796077667952781,"d11",0.614674141310659
"24435","113523640","cluster[genes]~3",0.491280083391566,"d11",-1.00641632090528
"24436","1136","cluster[genes]~2",0.429653222446141,"d11",0.470463073109159
"24437","113622","cluster[genes]~4",0.732797389744353,"d11",0.708794578631024
"24438","113691","cluster[genes]~5",0.919476541803591,"d11",1.38103793561518
"24439","1137","cluster[genes]~2",0.920731733040504,"d11",-0.243941820348202
"24440","113730","cluster[genes]~5",0.996637682249241,"d11",1.48075220369936
"24441","113828","cluster[genes]~2",0.768047654873158,"d11",0.583960930499523
"24442","114004397","cluster[genes]~4",0.495993092870728,"d11",0.134846864034976
"24443","114026","cluster[genes]~6",0.545150758080655,"d11",-0.408020218792057
"24444","114036","cluster[genes]~5",0.977272732914474,"d11",1.42450276086056
"24445","114041","cluster[genes]~3",0.841215057201394,"d11",-0.726343018607789
"24446","114043","cluster[genes]~2",0.996139983673593,"d11",-0.153179452040064
"24447","114088","cluster[genes]~6",0.648893956553185,"d11",0.110738166350288
"24448","1141","cluster[genes]~2",0.988998579067912,"d11",-0.0107186258407203
"24449","114294","cluster[genes]~4",0.802215301834987,"d11",0.279261827139334
"24450","114336","cluster[genes]~3",0.95149790935795,"d11",-0.61699474172146
"24451","114515521","cluster[genes]~5",0.887575568459697,"d11",1.34148434933003
"24452","114569","cluster[genes]~3",0.939076525286119,"d11",-0.646381389899522
"24453","1146","cluster[genes]~5",0.995676278336505,"d11",1.48129436301278
"24454","114655","cluster[genes]~6",0.676133332080412,"d11",0.0802765009177925
"24455","114757","cluster[genes]~6",0.999545061721482,"d11",-0.465248680244101
"24456","114770","cluster[genes]~3",0.719943451023192,"d11",-1.35645085853283
"24457","114780","cluster[genes]~3",0.999889198296531,"d11",-0.642881612709809
"24458","114783","cluster[genes]~3",0.998865684715354,"d11",-0.536188231642933
"24459","114784","cluster[genes]~3",0.998723344970462,"d11",-0.671869654329188
"24460","114786","cluster[genes]~3",0.999462529336342,"d11",-0.546478617003537
"24461","114788","cluster[genes]~6",0.888768824583025,"d11",-0.00844449785710366
"24462","114792","cluster[genes]~1",0.7785107639257,"d11",0.974386157310163
"24463","114794","cluster[genes]~3",0.998326446459407,"d11",-0.491495881914933
"24464","114795","cluster[genes]~2",0.617282397115624,"d11",-0.664845741271654
"24465","114798","cluster[genes]~2",0.860946012950569,"d11",-0.804529313949861
"24466","114799","cluster[genes]~3",0.998450140300697,"d11",-0.629780343701235
"24467","114800","cluster[genes]~3",0.667587941162908,"d11",-0.56835958069547
"24468","114801","cluster[genes]~3",0.973977196624525,"d11",-0.326009441329655
"24469","114804","cluster[genes]~5",0.779922685234192,"d11",1.32350227378388
"24470","114805","cluster[genes]~1",0.447124802124946,"d11",0.695525566921954
"24471","114814","cluster[genes]~5",0.560732079045308,"d11",1.02573201615013
"24472","114815","cluster[genes]~3",0.981264006559038,"d11",-0.575967285008417
"24473","114818","cluster[genes]~4",0.875367408922576,"d11",1.1029548036264
"24474","114819","cluster[genes]~1",0.596096194033862,"d11",0.461760923274871
"24475","114822","cluster[genes]~1",0.976560348987404,"d11",0.305775660237094
"24476","114827","cluster[genes]~3",0.905668309410528,"d11",-0.281944871644673
"24477","114841040","cluster[genes]~1",0.854479004359589,"d11",0.639454052073226
"24478","114879","cluster[genes]~6",0.989839953791833,"d11",-0.163165467678639
"24479","114880","cluster[genes]~1",0.873486202401878,"d11",-0.0841611349406936
"24480","114884","cluster[genes]~4",0.972088894096392,"d11",0.491692077626883
"24481","114897","cluster[genes]~3",0.940824420251959,"d11",-1.04706127668678
"24482","114898","cluster[genes]~6",0.909251915232317,"d11",-1.07147213413674
"24483","114899","cluster[genes]~1",0.947198185224664,"d11",0.727433186519312
"24484","114904","cluster[genes]~6",0.95015149749704,"d11",-0.106637902627359
"24485","114905","cluster[genes]~4",0.543895254556744,"d11",1.24337874100876
"24486","114907","cluster[genes]~6",0.998386363196563,"d11",-0.582740622705325
"24487","114915","cluster[genes]~2",0.865063435095786,"d11",-0.588467183572041
"24488","114987","cluster[genes]~3",0.847341924351637,"d11",-0.166084406763168
"24489","115","cluster[genes]~6",0.551170225473813,"d11",0.113330826258841
"24490","115004","cluster[genes]~3",0.995688964143717,"d11",-0.818194328057935
"24491","115072896","cluster[genes]~5",0.972128182795731,"d11",1.41811719286972
"24492","115098","cluster[genes]~6",0.646372565169452,"d11",0.110821548878501
"24493","115111","cluster[genes]~5",0.641947416830347,"d11",1.27831017559803
"24494","115123","cluster[genes]~2",0.410253933100484,"d11",-1.32896276847677
"24495","1152","cluster[genes]~3",0.898257846249349,"d11",-0.208559661109984
"24496","115207","cluster[genes]~6",0.872749707300189,"d11",0.0179305988220566
"24497","115265","cluster[genes]~3",0.611749470933573,"d11",-0.502605462854034
"24498","115273","cluster[genes]~3",0.595681600815679,"d11",-0.860163944836335
"24499","115294","cluster[genes]~3",0.815793514709732,"d11",-0.427428485851575
"24500","115330","cluster[genes]~3",0.663918235628399,"d11",-0.0257625375590792
"24501","1154","cluster[genes]~4",0.726232319403823,"d11",0.229480721623074
"24502","115650","cluster[genes]~3",0.521941741542413,"d11",-0.872979420034085
"24503","115701","cluster[genes]~6",0.998499372525935,"d11",-0.26347555115089
"24504","115704","cluster[genes]~4",0.945725045972613,"d11",0.373212126277115
"24505","115727","cluster[genes]~3",0.915658564263224,"d11",-1.03559565778587
"24506","115749","cluster[genes]~3",0.969468411369623,"d11",-0.470926398056065
"24507","115761","cluster[genes]~3",0.852693049867104,"d11",-1.06946801219682
"24508","1158","cluster[genes]~5",0.97188155384411,"d11",1.43128692070038
"24509","115804232","cluster[genes]~4",0.997313807073694,"d11",0.826581005400363
"24510","115827","cluster[genes]~5",0.958849755418373,"d11",1.38949757221255
"24511","115830329","cluster[genes]~6",0.99342940720695,"d11",-0.559313960922152
"24512","115861","cluster[genes]~6",0.414221655087381,"d11",-1.46975425880296
"24513","115948","cluster[genes]~2",0.979151520531113,"d11",-0.225815131596244
"24514","116","cluster[genes]~5",0.956837427765426,"d11",1.40719312388648
"24515","1160","cluster[genes]~2",0.4119363574107,"d11",-1.33241694117097
"24516","116039","cluster[genes]~6",0.988351015989625,"d11",-0.752331189760326
"24517","116135","cluster[genes]~3",0.622378922756722,"d11",-0.702914049663203
"24518","116150","cluster[genes]~6",0.990426503534147,"d11",-0.23680772574419
"24519","116151","cluster[genes]~4",0.998840195945857,"d11",0.587410257633081
"24520","116154","cluster[genes]~4",0.966217957731148,"d11",0.389817482627759
"24521","116173","cluster[genes]~3",0.994142867336489,"d11",-0.541353295335692
"24522","116236","cluster[genes]~1",0.661374977178362,"d11",0.244332474162407
"24523","116255","cluster[genes]~3",0.827001164298331,"d11",-0.166478670683961
"24524","116285","cluster[genes]~2",0.914114411660768,"d11",-0.744953772419332
"24525","116328","cluster[genes]~1",0.715746664059007,"d11",-0.382542801833132
"24526","116362","cluster[genes]~3",0.979361351192657,"d11",-0.840459195303368
"24527","116369","cluster[genes]~3",0.998634477618224,"d11",-0.767216546461683
"24528","116372","cluster[genes]~4",0.620188619629225,"d11",0.19261471738175
"24529","116379","cluster[genes]~4",0.896126478790597,"d11",0.615935438659109
"24530","116412618","cluster[genes]~6",0.963385254373911,"d11",-0.610410281014933
"24531","116435298","cluster[genes]~4",0.99648777915622,"d11",0.59411802614478
"24532","116441","cluster[genes]~6",0.999560145760883,"d11",-0.488708480859184
"24533","116442","cluster[genes]~2",0.893779165245824,"d11",-0.360854679002642
"24534","116443","cluster[genes]~5",0.999113527437866,"d11",1.4852340247496
"24535","116444","cluster[genes]~3",0.951970855426431,"d11",-0.7693840808282
"24536","116461","cluster[genes]~4",0.96585843213041,"d11",0.793225668343028
"24537","116496","cluster[genes]~6",0.881290669458004,"d11",-1.00145667697105
"24538","116535","cluster[genes]~3",0.98898523595186,"d11",-0.896158279167746
"24539","116804915","cluster[genes]~3",0.937889623804111,"d11",-0.997881254619729
"24540","116804918","cluster[genes]~1",0.644324353567877,"d11",0.436215833496235
"24541","116835","cluster[genes]~4",0.987614994243121,"d11",0.86770476255392
"24542","116843","cluster[genes]~4",0.605894434654305,"d11",1.21402066558855
"24543","116931","cluster[genes]~2",0.540598110680247,"d11",-0.499889372249537
"24544","116933","cluster[genes]~6",0.458783118308177,"d11",-0.561452163249811
"24545","116966","cluster[genes]~5",0.97630910547578,"d11",1.41880192304143
"24546","116969","cluster[genes]~3",0.99720354874322,"d11",-0.461004175650096
"24547","116983","cluster[genes]~6",0.999445423983235,"d11",-0.351793092776813
"24548","116984","cluster[genes]~1",0.838582698289229,"d11",0.772107482327272
"24549","116986","cluster[genes]~3",0.89453033229574,"d11",-0.244073409660191
"24550","117","cluster[genes]~5",0.5599182520459,"d11",1.1215391726206
"24551","117144","cluster[genes]~2",0.821174959861919,"d11",0.625464229085798
"24552","117145","cluster[genes]~4",0.996020919557395,"d11",0.569097287854842
"24553","117154","cluster[genes]~5",0.949604642778104,"d11",1.39498143938449
"24554","117155","cluster[genes]~5",0.968777199487473,"d11",1.41295055811221
"24555","117156","cluster[genes]~3",0.820711432387952,"d11",-0.750972899783015
"24556","117177","cluster[genes]~3",0.988206171280255,"d11",-0.711533369969154
"24557","117178","cluster[genes]~2",0.462613678084433,"d11",0.287899693824677
"24558","117245","cluster[genes]~2",0.728709583119073,"d11",-0.138329618785974
"24559","117247","cluster[genes]~5",0.633413879844448,"d11",1.1743173245084
"24560","117248","cluster[genes]~6",0.950851917787831,"d11",-0.0535820637795166
"24561","117286","cluster[genes]~3",0.465619743604812,"d11",-1.25477268941963
"24562","117289","cluster[genes]~1",0.307844448425987,"d11",-1.10592705687326
"24563","117531","cluster[genes]~5",0.901593146062991,"d11",1.37183780095783
"24564","117532","cluster[genes]~1",0.935910381662871,"d11",0.740679752336878
"24565","117854","cluster[genes]~5",0.526697439349711,"d11",1.24399493538502
"24566","1181","cluster[genes]~3",0.933923477344064,"d11",-0.511083988325193
"24567","1183","cluster[genes]~3",0.999681256701525,"d11",-0.661526918726386
"24568","118427","cluster[genes]~1",0.773106387370561,"d11",0.719024050467793
"24569","118430","cluster[genes]~1",0.577285862791591,"d11",1.04048391898983
"24570","118433","cluster[genes]~6",0.875433919107665,"d11",-1.06612864855321
"24571","118471","cluster[genes]~2",0.959014714236982,"d11",-0.589222479440253
"24572","118491","cluster[genes]~2",0.837659857196013,"d11",-0.245264209754609
"24573","118568799","cluster[genes]~2",0.960831802149683,"d11",-0.0100834189406164
"24574","118597831","cluster[genes]~5",0.945673411318841,"d11",1.38089167738713
"24575","118611","cluster[genes]~4",0.945740081113619,"d11",1.02616001160024
"24576","118663","cluster[genes]~4",0.901721266044734,"d11",1.10535211066323
"24577","118738","cluster[genes]~6",0.999735823392008,"d11",-0.449192388206303
"24578","118788","cluster[genes]~1",0.985375170332508,"d11",0.000259997747417129
"24579","1188","cluster[genes]~3",0.97274735254502,"d11",-0.650444573442467
"24580","118827813","cluster[genes]~1",0.86346273285345,"d11",0.283672786650069
"24581","118827814","cluster[genes]~3",0.617843084017921,"d11",-0.104345345282034
"24582","118827818","cluster[genes]~2",0.744405864012361,"d11",0.619419426118544
"24583","118856","cluster[genes]~5",0.998449459377783,"d11",1.47820648209298
"24584","118932","cluster[genes]~3",0.781204100785284,"d11",-0.0599805387485729
"24585","119","cluster[genes]~3",0.999552090766043,"d11",-0.569182204118341
"24586","119016","cluster[genes]~4",0.706039651079749,"d11",0.223264731371309
"24587","119032","cluster[genes]~4",0.778564412211703,"d11",0.299486724609114
"24588","1191","cluster[genes]~3",0.963057729425592,"d11",-0.523587790489979
"24589","119139903","cluster[genes]~4",0.991776369597146,"d11",0.76960941569811
"24590","119385","cluster[genes]~3",0.994060659317957,"d11",-0.494107519544022
"24591","119391","cluster[genes]~3",0.997964471401471,"d11",-0.746648654944926
"24592","119395","cluster[genes]~3",0.924771374932242,"d11",-0.865633619091965
"24593","119437","cluster[genes]~1",0.836345918236532,"d11",0.922345899916351
"24594","119587","cluster[genes]~3",0.999870201881157,"d11",-0.659277355855756
"24595","1197","cluster[genes]~2",0.818320651602227,"d11",-0.410304874654674
"24596","119746555","cluster[genes]~4",0.990615728847737,"d11",0.500982045461891
"24597","12","cluster[genes]~4",0.93812443136398,"d11",0.360501590518607
"24598","120071","cluster[genes]~3",0.997851914054213,"d11",-0.766379751657355
"24599","120114","cluster[genes]~3",0.935283572692691,"d11",-1.09794778780192
"24600","120237","cluster[genes]~3",0.853238357359033,"d11",-0.614697615250955
"24601","120376","cluster[genes]~3",0.420191103212498,"d11",0.254504952620654
"24602","120406","cluster[genes]~5",0.902557950605173,"d11",1.32838460502666
"24603","120526","cluster[genes]~3",0.660367815960498,"d11",-0.351943712793657
"24604","120766144","cluster[genes]~5",0.579912714763034,"d11",1.2793983608159
"24605","120883614","cluster[genes]~4",0.555523888722945,"d11",1.07737103049277
"24606","120892","cluster[genes]~5",0.786734300948638,"d11",1.21669533588925
"24607","120935","cluster[genes]~1",0.97525187237914,"d11",0.592364045767046
"24608","121006","cluster[genes]~5",0.984053411697804,"d11",1.44527320611316
"24609","1212","cluster[genes]~6",0.997599155461758,"d11",-0.331145656128445
"24610","121232377","cluster[genes]~5",0.925190842931437,"d11",1.3771528281858
"24611","121233925","cluster[genes]~3",0.967310482724903,"d11",-0.858100818417044
"24612","121256","cluster[genes]~1",0.571875098329489,"d11",0.639404218728347
"24613","121278","cluster[genes]~1",0.96119790779943,"d11",0.192057844947651
"24614","121340","cluster[genes]~3",0.98669807017195,"d11",-0.871966872198084
"24615","121355","cluster[genes]~3",0.993900298531065,"d11",-0.556631170876548
"24616","121456","cluster[genes]~3",0.683584094093296,"d11",-1.30896308224991
"24617","121457","cluster[genes]~6",0.983348417632949,"d11",-0.124803837226587
"24618","121506","cluster[genes]~1",0.807157798530264,"d11",-0.440298146994083
"24619","121512","cluster[genes]~3",0.995356166181933,"d11",-0.50679566545343
"24620","121551","cluster[genes]~6",0.997603304370631,"d11",-0.383254876551177
"24621","121643","cluster[genes]~3",0.756218152548169,"d11",-0.057180038961527
"24622","121725057","cluster[genes]~5",0.957089883757281,"d11",1.40992990401167
"24623","121793","cluster[genes]~6",0.899532202170682,"d11",-0.00144220061885293
"24624","121832806","cluster[genes]~5",0.969910498872248,"d11",1.41469018593023
